4;T;X;1;A00;A04.3;A04.3;A043;Infection entéro-hémorragique à Escherichia coli;Autres infections intestinales bactériennes;Infection entéro-hémorragique à Escherichia coli;;9;9;9999;9999;9;N;J
4;T;X;1;A00;A04.4;A04.4;A044;Autres infections intestinales à Escherichia coli;Autres infections intestinales bactériennes;Autres infections intestinales à Escherichia coli;;9;9;9999;9999;9;N;J
4;T;X;1;A00;A04.5;A04.5;A045;Entérite à Campylobacter;Autres infections intestinales bactériennes;Entérite à Campylobacter;;9;9;9999;9999;9;N;J
4;T;X;1;A00;A04.6;A04.6;A046;Entérite à Yersinia enterocolitica;Autres infections intestinales bactériennes;Entérite à Yersinia enterocolitica;;9;9;9999;9999;9;N;J
4;N;X;1;A00;A04.7-;A04.7;A047;Entérocolite à Clostridium difficile;Autres infections intestinales bactériennes;Entérocolite à Clostridium difficile;;9;9;9999;9999;9;N;J
5;T;X;1;A00;A04.70;A04.70;A0470;Entérocolite à Clostridium difficile sans mégacôlon, sans autres complications au niveau des organes;Autres infections intestinales bactériennes;Entérocolite à Clostridium difficile;Entérocolite à Clostridium difficile sans mégacôlon, sans autres complications au niveau des organes;9;9;9999;9999;9;N;J
5;T;X;1;A00;A04.71;A04.71;A0471;Entérocolite à Clostridium difficile sans mégacôlon, avec d’autres complications au niveau des organes;Autres infections intestinales bactériennes;Entérocolite à Clostridium difficile;Entérocolite à Clostridium difficile sans mégacôlon, avec d’autres complications au niveau des organes;9;9;9999;9999;9;N;J
5;T;X;1;A00;A04.72;A04.72;A0472;Entérocolite à Clostridium difficile avec mégacôlon, sans autres complications organiques;Autres infections intestinales bactériennes;Entérocolite à Clostridium difficile;Entérocolite à Clostridium difficile avec mégacôlon, sans autres complications organiques;9;9;9999;9999;9;N;J
5;T;X;1;A00;A04.73;A04.73;A0473;Entérocolite à Clostridium difficile avec mégacôlon, avec d’autres complications organiques;Autres infections intestinales bactériennes;Entérocolite à Clostridium difficile;Entérocolite à Clostridium difficile avec mégacôlon, avec d’autres complications organiques;9;9;9999;9999;9;N;J
5;T;X;1;A00;A04.79;A04.79;A0479;Entérocolite à Clostridium difficile, sans précision;Autres infections intestinales bactériennes;Entérocolite à Clostridium difficile;Entérocolite à Clostridium difficile, sans précision;9;9;9999;9999;9;N;J
4;T;X;1;A00;A04.8;A04.8;A048;Autres infections intestinales bactériennes précisées;Autres infections intestinales bactériennes;Autres infections intestinales bactériennes précisées;;9;9;9999;9999;9;N;J
4;T;X;1;A00;A04.9;A04.9;A049;Infection intestinale bactérienne, sans précision;Autres infections intestinales bactériennes;Infection intestinale bactérienne, sans précision;;9;9;9999;9999;9;N;J
3;N;X;1;A00;A05.-;A05;A05;Autres intoxications bactériennes d’origine alimentaire, non classées ailleurs;Autres intoxications bactériennes d’origine alimentaire, non classées ailleurs;;;9;9;9999;9999;9;N;J
4;T;X;1;A00;A05.0;A05.0;A050;Intoxication alimentaire à staphylocoques;Autres intoxications bactériennes d’origine alimentaire, non classées ailleurs;Intoxication alimentaire à staphylocoques;;9;9;9999;9999;9;N;J
4;T;X;1;A00;A05.1;A05.1;A051;Botulisme;Autres intoxications bactériennes d’origine alimentaire, non classées ailleurs;Botulisme;;9;9;9999;9999;9;N;J
4;T;X;1;A00;A05.2;A05.2;A052;Intoxication alimentaire à Clostridium perfringens [Clostridium welchii];Autres intoxications bactériennes d’origine alimentaire, non classées ailleurs;Intoxication alimentaire à Clostridium perfringens [Clostridium welchii];;9;9;9999;9999;9;N;J
4;T;X;1;A00;A05.3;A05.3;A053;Intoxication alimentaire à Vibrio parahaemolyticus;Autres intoxications bactériennes d’origine alimentaire, non classées ailleurs;Intoxication alimentaire à Vibrio parahaemolyticus;;9;9;9999;9999;9;N;J
4;T;X;1;A00;A05.4;A05.4;A054;Intoxication alimentaire à Bacillus cereus;Autres intoxications bactériennes d’origine alimentaire, non classées ailleurs;Intoxication alimentaire à Bacillus cereus;;9;9;9999;9999;9;N;J
4;T;X;1;A00;A05.8;A05.8;A058;Autres intoxications bactériennes d’origine alimentaire précisées;Autres intoxications bactériennes d’origine alimentaire, non classées ailleurs;Autres intoxications bactériennes d’origine alimentaire précisées;;9;9;9999;9999;9;N;J
4;T;X;1;A00;A05.9;A05.9;A059;Intoxication bactérienne d’origine alimentaire, sans précision;Autres intoxications bactériennes d’origine alimentaire, non classées ailleurs;Intoxication bactérienne d’origine alimentaire, sans précision;;9;9;9999;9999;9;N;J
3;N;X;1;A00;A06.-;A06;A06;Amibiase;Amibiase;;;9;9;9999;9999;9;N;J
4;T;X;1;A00;A06.0;A06.0;A060;Dysenterie amibienne aiguë;Amibiase;Dysenterie amibienne aiguë;;9;9;9999;9999;9;N;J
4;T;X;1;A00;A06.1;A06.1;A061;Amibiase intestinale chronique;Amibiase;Amibiase intestinale chronique;;9;9;9999;9999;9;N;J
4;T;X;1;A00;A06.2;A06.2;A062;Colite amibienne non dysentérique;Amibiase;Colite amibienne non dysentérique;;9;9;9999;9999;9;N;J
4;T;X;1;A00;A06.3;A06.3;A063;Amœbome de l’intestin;Amibiase;Amœbome de l’intestin;;9;9;9999;9999;9;N;J
4;T;X;1;A00;A06.4;A06.4;A064;Abcès amibien du foie;Amibiase;Abcès amibien du foie;;9;9;9999;9999;9;N;J
4;T;X;1;A00;A06.5;A06.5;A065;Abcès amibien du poumon;Amibiase;Abcès amibien du poumon;;9;9;9999;9999;9;N;J
4;T;X;1;A00;A06.6;A06.6;A066;Abcès amibien du cerveau;Amibiase;Abcès amibien du cerveau;;9;9;9999;9999;9;N;J
4;T;X;1;A00;A06.7;A06.7;A067;Amibiase cutanée;Amibiase;Amibiase cutanée;;9;9;9999;9999;9;N;J
4;T;X;1;A00;A06.8;A06.8;A068;Autres localisations d’une infection amibienne;Amibiase;Autres localisations d’une infection amibienne;;9;9;9999;9999;9;N;J
4;T;X;1;A00;A06.9;A06.9;A069;Amibiase, sans précision;Amibiase;Amibiase, sans précision;;9;9;9999;9999;9;N;J
3;N;X;1;A00;A07.-;A07;A07;Autres maladies intestinales à protozoaires;Autres maladies intestinales à protozoaires;;;9;9;9999;9999;9;N;J
4;T;X;1;A00;A07.0;A07.0;A070;Balantidiose;Autres maladies intestinales à protozoaires;Balantidiose;;9;9;9999;9999;9;N;J
4;T;X;1;A00;A07.1;A07.1;A071;Giardiase [lambliase];Autres maladies intestinales à protozoaires;Giardiase [lambliase];;9;9;9999;9999;9;N;J
4;T;X;1;A00;A07.2;A07.2;A072;Cryptosporidiose;Autres maladies intestinales à protozoaires;Cryptosporidiose;;9;9;9999;9999;9;N;J
4;T;X;1;A00;A07.3;A07.3;A073;Infection à Isospora;Autres maladies intestinales à protozoaires;Infection à Isospora;;9;9;9999;9999;9;N;J
4;T;X;1;A00;A07.8;A07.8;A078;Autres maladies intestinales précisées, à protozoaires;Autres maladies intestinales à protozoaires;Autres maladies intestinales précisées, à protozoaires;;9;9;9999;9999;9;N;J
4;T;X;1;A00;A07.9;A07.9;A079;Maladie intestinale à protozoaires, sans précision;Autres maladies intestinales à protozoaires;Maladie intestinale à protozoaires, sans précision;;9;9;9999;9999;9;N;J
3;N;X;1;A00;A08.-;A08;A08;Infections virales intestinales et autres infections intestinales précisées;Infections virales intestinales et autres infections intestinales précisées;;;9;9;9999;9999;9;N;J
4;T;X;1;A00;A08.0;A08.0;A080;Entérite à rotavirus;Infections virales intestinales et autres infections intestinales précisées;Entérite à rotavirus;;9;9;9999;9999;9;N;J
4;T;X;1;A00;A08.1;A08.1;A081;Gastroentérite aiguë à norovirus;Infections virales intestinales et autres infections intestinales précisées;Gastroentérite aiguë à norovirus;;9;9;9999;9999;9;N;J
4;T;X;1;A00;A08.2;A08.2;A082;Entérite à adénovirus;Infections virales intestinales et autres infections intestinales précisées;Entérite à adénovirus;;9;9;9999;9999;9;N;J
4;T;X;1;A00;A08.3;A08.3;A083;Autres entérites virales;Infections virales intestinales et autres infections intestinales précisées;Autres entérites virales;;9;9;9999;9999;9;N;J
4;T;X;1;A00;A08.4;A08.4;A084;Infections intestinales virales, sans précision;Infections virales intestinales et autres infections intestinales précisées;Infections intestinales virales, sans précision;;9;9;9999;9999;9;N;J
4;T;X;1;A00;A08.5;A08.5;A085;Autres infections intestinales précisées;Infections virales intestinales et autres infections intestinales précisées;Autres infections intestinales précisées;;9;9;9999;9999;9;N;J
3;N;X;1;A00;A09.-;A09;A09;Gastroentérites et colites autres et non précisées d’origine infectieuse et non précisée;Gastroentérites et colites autres et non précisées d’origine infectieuse et non précisée;;;9;9;9999;9999;9;N;J
4;T;X;1;A00;A09.0;A09.0;A090;Gastroentérites et colites autres et non précisées d’origine infectieuse;Gastroentérites et colites autres et non précisées d’origine infectieuse et non précisée;Gastroentérites et colites autres et non précisées d’origine infectieuse;;9;9;9999;9999;9;N;J
4;T;X;1;A00;A09.9;A09.9;A099;Gastroentérites et colites autres et non précisées d’origine non précisée;Gastroentérites et colites autres et non précisées d’origine infectieuse et non précisée;Gastroentérites et colites autres et non précisées d’origine non précisée;;9;9;9999;9999;9;N;J
3;N;X;1;A15;A15.-;A15;A15;Tuberculose de l’appareil respiratoire, avec confirmation bactériologique, par biologie moléculaire ou histologique;Tuberculose de l’appareil respiratoire, avec confirmation bactériologique, par biologie moléculaire ou histologique;;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A15.0;A15.0;A150;Tuberculose pulmonaire, confirmée par examen microscopique de l’expectoration, avec ou sans culture ou par procédé de biologie moléculaire;Tuberculose de l’appareil respiratoire, avec confirmation bactériologique, par biologie moléculaire ou histologique;Tuberculose pulmonaire, confirmée par examen microscopique de l’expectoration, avec ou sans culture ou par procédé de biologie moléculaire;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A15.1;A15.1;A151;Tuberculose pulmonaire, confirmée par culture seulement;Tuberculose de l’appareil respiratoire, avec confirmation bactériologique, par biologie moléculaire ou histologique;Tuberculose pulmonaire, confirmée par culture seulement;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A15.2;A15.2;A152;Tuberculose pulmonaire, avec confirmation histologique;Tuberculose de l’appareil respiratoire, avec confirmation bactériologique, par biologie moléculaire ou histologique;Tuberculose pulmonaire, avec confirmation histologique;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A15.3;A15.3;A153;Tuberculose pulmonaire, avec confirmation, moyen autre et non précisé;Tuberculose de l’appareil respiratoire, avec confirmation bactériologique, par biologie moléculaire ou histologique;Tuberculose pulmonaire, avec confirmation, moyen autre et non précisé;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A15.4;A15.4;A154;Tuberculose des ganglions intrathoraciques, avec confirmation bactériologique, par biologie moléculaire ou histologique;Tuberculose de l’appareil respiratoire, avec confirmation bactériologique, par biologie moléculaire ou histologique;Tuberculose des ganglions intrathoraciques, avec confirmation bactériologique, par biologie moléculaire ou histologique;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A15.5;A15.5;A155;Tuberculose du larynx, de la trachée et des bronches, avec confirmation bactériologique, par biologie moléculaire ou histologique;Tuberculose de l’appareil respiratoire, avec confirmation bactériologique, par biologie moléculaire ou histologique;Tuberculose du larynx, de la trachée et des bronches, avec confirmation bactériologique, par biologie moléculaire ou histologique;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A15.6;A15.6;A156;Pleurésie tuberculeuse, avec confirmation bactériologique, par biologie moléculaire ou histologique;Tuberculose de l’appareil respiratoire, avec confirmation bactériologique, par biologie moléculaire ou histologique;Pleurésie tuberculeuse, avec confirmation bactériologique, par biologie moléculaire ou histologique;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A15.7;A15.7;A157;Primo-infection tuberculeuse de l’appareil respiratoire, avec confirmation bactériologique, par biologie moléculaire ou histologique;Tuberculose de l’appareil respiratoire, avec confirmation bactériologique, par biologie moléculaire ou histologique;Primo-infection tuberculeuse de l’appareil respiratoire, avec confirmation bactériologique, par biologie moléculaire ou histologique;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A15.8;A15.8;A158;Autres formes de tuberculose de l’appareil respiratoire, avec confirmation, bactériologique, par biologie moléculaire ou histologique;Tuberculose de l’appareil respiratoire, avec confirmation bactériologique, par biologie moléculaire ou histologique;Autres formes de tuberculose de l’appareil respiratoire, avec confirmation, bactériologique, par biologie moléculaire ou histologique;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A15.9;A15.9;A159;Tuberculose de l’appareil respiratoire sans précision, avec confirmation bactériologique, par biologie moléculaire et histologique;Tuberculose de l’appareil respiratoire, avec confirmation bactériologique, par biologie moléculaire ou histologique;Tuberculose de l’appareil respiratoire sans précision, avec confirmation bactériologique, par biologie moléculaire et histologique;;9;9;9999;9999;9;N;J
3;N;X;1;A15;A16.-;A16;A16;Tuberculose de l’appareil respiratoire, sans confirmation bactériologique, par biologie moléculaire ou histologique;Tuberculose de l’appareil respiratoire, sans confirmation bactériologique, par biologie moléculaire ou histologique;;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A16.0;A16.0;A160;Tuberculose pulmonaire, sans confirmation bactériologique, par biologie moléculaire ou histologique;Tuberculose de l’appareil respiratoire, sans confirmation bactériologique, par biologie moléculaire ou histologique;Tuberculose pulmonaire, sans confirmation bactériologique, par biologie moléculaire ou histologique;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A16.1;A16.1;A161;Tuberculose pulmonaire, sans examen bactériologique, par biologie moléculaire et histologique;Tuberculose de l’appareil respiratoire, sans confirmation bactériologique, par biologie moléculaire ou histologique;Tuberculose pulmonaire, sans examen bactériologique, par biologie moléculaire et histologique;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A16.2;A16.2;A162;Tuberculose pulmonaire, sans mention de confirmation bactériologique, par biologie moléculaire ou histologique;Tuberculose de l’appareil respiratoire, sans confirmation bactériologique, par biologie moléculaire ou histologique;Tuberculose pulmonaire, sans mention de confirmation bactériologique, par biologie moléculaire ou histologique;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A16.3;A16.3;A163;Tuberculose des ganglions intrathoraciques, sans mention de confirmation, bactériologique, par biologie moléculaire ou histologique;Tuberculose de l’appareil respiratoire, sans confirmation bactériologique, par biologie moléculaire ou histologique;Tuberculose des ganglions intrathoraciques, sans mention de confirmation, bactériologique, par biologie moléculaire ou histologique;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A16.4;A16.4;A164;Tuberculose du larynx, de la trachée et des bronches, sans mention de confirmation bactériologique, par biologie moléculaire ou histologique;Tuberculose de l’appareil respiratoire, sans confirmation bactériologique, par biologie moléculaire ou histologique;Tuberculose du larynx, de la trachée et des bronches, sans mention de confirmation bactériologique, par biologie moléculaire ou histologique;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A16.5;A16.5;A165;Pleurésie tuberculeuse, sans mention de confirmation bactériologique, par biologie moléculaire ou histologique;Tuberculose de l’appareil respiratoire, sans confirmation bactériologique, par biologie moléculaire ou histologique;Pleurésie tuberculeuse, sans mention de confirmation bactériologique, par biologie moléculaire ou histologique;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A16.7;A16.7;A167;Primo-infection tuberculeuse de l’appareil respiratoire, sans mention de confirmation bactériologique, par biologie moléculaire ou histologique;Tuberculose de l’appareil respiratoire, sans confirmation bactériologique, par biologie moléculaire ou histologique;Primo-infection tuberculeuse de l’appareil respiratoire, sans mention de confirmation bactériologique, par biologie moléculaire ou histologique;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A16.8;A16.8;A168;Autres formes de tuberculose de l’appareil respiratoire, sans mention de confirmation bactériologique, par biologie moléculaire ou histologique;Tuberculose de l’appareil respiratoire, sans confirmation bactériologique, par biologie moléculaire ou histologique;Autres formes de tuberculose de l’appareil respiratoire, sans mention de confirmation bactériologique, par biologie moléculaire ou histologique;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A16.9;A16.9;A169;Tuberculose de l’appareil respiratoire sans précision, sans mention de confirmation bactériologique, par biologie moléculaire ou histologique;Tuberculose de l’appareil respiratoire, sans confirmation bactériologique, par biologie moléculaire ou histologique;Tuberculose de l’appareil respiratoire sans précision, sans mention de confirmation bactériologique, par biologie moléculaire ou histologique;;9;9;9999;9999;9;N;J
3;N;X;1;A15;A17.-;A17;A17;Tuberculose du système nerveux;Tuberculose du système nerveux;;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A17.0;A17.0;A170;Méningite tuberculeuse;Tuberculose du système nerveux;Méningite tuberculeuse;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A17.1;A17.1;A171;Tuberculome méningé;Tuberculose du système nerveux;Tuberculome méningé;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A17.8;A17.8;A178;Autres formes de tuberculose du système nerveux;Tuberculose du système nerveux;Autres formes de tuberculose du système nerveux;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A17.9;A17.9;A179;Tuberculose du système nerveux, sans précision;Tuberculose du système nerveux;Tuberculose du système nerveux, sans précision;;9;9;9999;9999;9;N;J
3;N;X;1;A15;A18.-;A18;A18;Tuberculose d’autres organes;Tuberculose d’autres organes;;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A18.0;A18.0;A180;Tuberculose des os et des articulations;Tuberculose d’autres organes;Tuberculose des os et des articulations;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A18.1;A18.1;A181;Tuberculose de l’appareil génito-urinaire;Tuberculose d’autres organes;Tuberculose de l’appareil génito-urinaire;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A18.2;A18.2;A182;Adénopathie tuberculeuse périphérique;Tuberculose d’autres organes;Adénopathie tuberculeuse périphérique;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A18.3;A18.3;A183;Tuberculose de l’intestin, du péritoine et des ganglions mésentériques;Tuberculose d’autres organes;Tuberculose de l’intestin, du péritoine et des ganglions mésentériques;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A18.4;A18.4;A184;Tuberculose de la peau et du tissu cellulaire sous-cutané;Tuberculose d’autres organes;Tuberculose de la peau et du tissu cellulaire sous-cutané;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A18.5;A18.5;A185;Tuberculose de l’œil;Tuberculose d’autres organes;Tuberculose de l’œil;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A18.6;A18.6;A186;Tuberculose de l’oreille;Tuberculose d’autres organes;Tuberculose de l’oreille;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A18.7;A18.7;A187;Tuberculose des surrénales;Tuberculose d’autres organes;Tuberculose des surrénales;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A18.8;A18.8;A188;Tuberculose d’autres organes précisés;Tuberculose d’autres organes;Tuberculose d’autres organes précisés;;9;9;9999;9999;9;N;J
3;N;X;1;A15;A19.-;A19;A19;Tuberculose miliaire;Tuberculose miliaire;;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A19.0;A19.0;A190;Tuberculose miliaire aiguë, localisation unique et précisée;Tuberculose miliaire;Tuberculose miliaire aiguë, localisation unique et précisée;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A19.1;A19.1;A191;Tuberculose miliaire aiguë, sièges multiples;Tuberculose miliaire;Tuberculose miliaire aiguë, sièges multiples;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A19.2;A19.2;A192;Tuberculose miliaire aiguë, sans précision;Tuberculose miliaire;Tuberculose miliaire aiguë, sans précision;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A19.8;A19.8;A198;Autres tuberculoses miliaires;Tuberculose miliaire;Autres tuberculoses miliaires;;9;9;9999;9999;9;N;J
4;T;X;1;A15;A19.9;A19.9;A199;Tuberculose miliaire, sans précision;Tuberculose miliaire;Tuberculose miliaire, sans précision;;9;9;9999;9999;9;N;J
3;N;X;1;A20;A20.-;A20;A20;Peste;Peste;;;9;9;9999;9999;9;J;J
4;T;X;1;A20;A20.0;A20.0;A200;Peste bubonique;Peste;Peste bubonique;;9;9;9999;9999;9;J;J
4;T;X;1;A20;A20.1;A20.1;A201;Peste cutanée;Peste;Peste cutanée;;9;9;9999;9999;9;J;J
4;T;X;1;A20;A20.2;A20.2;A202;Peste pulmonaire;Peste;Peste pulmonaire;;9;9;9999;9999;9;J;J
4;T;X;1;A20;A20.3;A20.3;A203;Peste méningée;Peste;Peste méningée;;9;9;9999;9999;9;J;J
4;T;X;1;A20;A20.7;A20.7;A207;Peste septicémique;Peste;Peste septicémique;;9;9;9999;9999;9;J;J
4;T;X;1;A20;A20.8;A20.8;A208;Autres formes de peste;Peste;Autres formes de peste;;9;9;9999;9999;9;J;J
4;T;X;1;A20;A20.9;A20.9;A209;Peste, sans précision;Peste;Peste, sans précision;;9;9;9999;9999;9;J;J
3;N;X;1;A20;A21.-;A21;A21;Tularémie;Tularémie;;;9;9;9999;9999;9;N;J
4;T;X;1;A20;A21.0;A21.0;A210;Tularémie ulcéro-glandulaire;Tularémie;Tularémie ulcéro-glandulaire;;9;9;9999;9999;9;N;J
4;T;X;1;A20;A21.1;A21.1;A211;Tularémie oculo-glandulaire;Tularémie;Tularémie oculo-glandulaire;;9;9;9999;9999;9;N;J
4;T;X;1;A20;A21.2;A21.2;A212;Tularémie pulmonaire;Tularémie;Tularémie pulmonaire;;9;9;9999;9999;9;N;J
4;T;X;1;A20;A21.3;A21.3;A213;Tularémie gastro-intestinale;Tularémie;Tularémie gastro-intestinale;;9;9;9999;9999;9;N;J
4;T;X;1;A20;A21.7;A21.7;A217;Tularémie généralisée;Tularémie;Tularémie généralisée;;9;9;9999;9999;9;N;J
4;T;X;1;A20;A21.8;A21.8;A218;Autres formes de tularémie;Tularémie;Autres formes de tularémie;;9;9;9999;9999;9;N;J
4;T;X;1;A20;A21.9;A21.9;A219;Tularémie, sans précision;Tularémie;Tularémie, sans précision;;9;9;9999;9999;9;N;J
3;N;X;1;A20;A22.-;A22;A22;Charbon;Charbon;;;9;9;9999;9999;9;N;J
4;T;X;1;A20;A22.0;A22.0;A220;Charbon cutané;Charbon;Charbon cutané;;9;9;9999;9999;9;N;J
4;T;X;1;A20;A22.1;A22.1;A221;Charbon pulmonaire;Charbon;Charbon pulmonaire;;9;9;9999;9999;9;N;J
4;T;X;1;A20;A22.2;A22.2;A222;Charbon gastro-intestinal;Charbon;Charbon gastro-intestinal;;9;9;9999;9999;9;N;J
4;T;X;1;A20;A22.7;A22.7;A227;Septicémie charbonneuse;Charbon;Septicémie charbonneuse;;9;9;9999;9999;9;N;J
4;T;X;1;A20;A22.8;A22.8;A228;Autres formes de charbon;Charbon;Autres formes de charbon;;9;9;9999;9999;9;N;J
4;T;X;1;A20;A22.9;A22.9;A229;Charbon, sans précision;Charbon;Charbon, sans précision;;9;9;9999;9999;9;N;J
3;N;X;1;A20;A23.-;A23;A23;Brucellose;Brucellose;;;9;9;9999;9999;9;N;J
4;T;X;1;A20;A23.0;A23.0;A230;Brucellose à Brucella melitensis;Brucellose;Brucellose à Brucella melitensis;;9;9;9999;9999;9;N;J
4;T;X;1;A20;A23.1;A23.1;A231;Brucellose à Brucella abortus;Brucellose;Brucellose à Brucella abortus;;9;9;9999;9999;9;N;J
4;T;X;1;A20;A23.2;A23.2;A232;Brucellose à Brucella suis;Brucellose;Brucellose à Brucella suis;;9;9;9999;9999;9;N;J
4;T;X;1;A20;A23.3;A23.3;A233;Brucellose à Brucella canis;Brucellose;Brucellose à Brucella canis;;9;9;9999;9999;9;N;J
4;T;X;1;A20;A23.8;A23.8;A238;Autres brucelloses;Brucellose;Autres brucelloses;;9;9;9999;9999;9;N;J
